Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
South Innisfail,,,,,,,,0.0,0.0,0.0,
North Johnstone,,,,,,,,,,,
South Johnstone,,,,,,,,0.0,1.0,0.0,
East Greenmount,,,,,,,,0.0,0.0,0.0,
West Rockhampton,,,,,,,,0.0,0.0,0.0,
South Gladstone,225000.0,4.52,19.04,32.74,300.0,6.93,7.14,3.0,13.0,-38.1,52.0
East Ipswich,,,,,,,,0.0,0.0,0.0,
West Ipswich,,,,,,,,0.0,0.0,-100.0,
North Tivoli,,,,,,,,0.0,0.0,0.0,
South Ripley,,,,,,,,0.0,0.0,0.0,
North Eton,,,,,,,,0.0,0.0,0.0,
South Golden Beach,,,,,,,,0.0,3.0,200.0,
East Toowoomba,529000.0,3.96,29.02,70.64,370.0,3.63,2.77,1.0,3.0,-40.0,55.0
South Toowoomba,496500.0,10.24,34.55,42.26,395.0,4.13,6.75,5.0,15.0,66.67,51.0
East Nanango,,,,,,,,0.0,0.0,0.0,
South East Nanango,,,,,,,,0.0,0.0,0.0,
South Nanango,,,,,,,,0.0,0.0,0.0,
South Stirling,,,,,,,,,,,
North Blackwood,,,,,,,,0.0,0.0,0.0,
East Beverley,,,,,,,,0.0,0.0,0.0,
West Hindmarsh,,,,,,,,0.0,0.0,0.0,
North Plympton,,,,,,,,0.0,1.0,100.0,
South Plympton,,,,,410.0,,-2.39,0.0,2.0,-50.0,
North Moonta,,,,,,,,0.0,0.0,0.0,
East Moonta,,,,,,,,0.0,0.0,0.0,
East Augusta,,,,,,,,0.0,0.0,0.0,
West Busselton,599000.0,1.16,27.71,40.94,620.0,5.38,12.72,1.0,5.0,66.67,78.0
West Pinjarra,,,,,,,,0.0,0.0,0.0,
East Cannington,439000.0,3.27,39.58,42.76,585.0,6.92,21.87,1.0,8.0,33.33,52.0
North Fremantle,1050000.0,4.8,20.0,-16.0,825.0,4.08,10.0,0.0,13.0,-50.0,149.0
South Fremantle,,,,,665.0,,10.83,0.0,5.0,150.0,145.0
East Rockingham,,,,,,,,,,,
West Toodyay,,,,,,,,0.0,0.0,0.0,
East Carnarvon,,,,,,,,0.0,2.0,-33.33,
South Carnarvon,,,,,,,,0.0,1.0,100.0,
South Boulder,,,,,,,,0.0,1.0,100.0,
South Kalgoorlie,239000.0,0.0,4.36,17.15,455.0,9.89,10.97,0.0,4.0,-42.86,61.0
South Greenough,,,,,,,,,,,
North Brighton,,,,,,,,1.0,0.0,-100.0,
South Brighton,,,,,,,,3.0,4.0,100.0,
North Hobart,795000.0,3.58,6.71,,475.0,3.1,-5.0,0.0,16.0,33.33,68.0
East Launceston,,,,,420.0,,7.69,0.0,5.0,400.0,
West Perth,529000.0,0.0,12.79,17.55,630.0,6.19,14.54,4.0,46.0,-2.13,86.0
North Scottsdale,,,,,,,,0.0,0.0,0.0,
West Scottsdale,,,,,,,,0.0,0.0,0.0,
South Burnie,,,,,,,,0.0,1.0,0.0,
South Spreyton,,,,,,,,0.0,0.0,0.0,
East Palmerston,,,,,,,,0.0,0.0,0.0,
East Russell,,,,,,,,0.0,0.0,0.0,
East Chapman,,,,,,,,,,,
